CountryName	CountryCode	Time	Time Code	Population_total	Population_ages_0_14 	Population_ages_15_64	Population_ages_over65	Age_dependency_ratio_young	Age_dependency_ratio	Death_rate	Birth_rate
Macedonia. FYR	MKD	2008	YR2008	2098769	18.24512291	70.30006409	11.45481014	25.95320976	16.29416661	9.233	11.105
Macedonia. FYR	MKD	2009	YR2009	2100558	17.80788803	70.66127014	11.53088856	25.20176436	16.31854076	9.33	11.023
Macedonia. FYR	MKD	2010	YR2010	2102216	17.43322372	70.91564178	11.65113354	24.58304266	16.42956802	9.417	10.942
Macedonia. FYR	MKD	2011	YR2011	2103890	17.12874794	71.04805756	11.82324123	24.10867737	16.641189	9.497	10.859
Macedonia. FYR	MKD	2012	YR2012	2105575	16.88944817	71.06913757	12.04155636	23.76481375	16.94343945	9.574	10.776
Macedonia. FYR	MKD	2013	YR2013	2107158	16.6965173	70.9582765	12.3452062	23.5300491	17.39783829	9.652	10.694
Macedonia. FYR	MKD	2014	YR2014	2108434	16.54531278	70.83826195	12.61642527	23.35646347	17.81018467	0	0
Madagascar	MDG	1990	YR1990	11545782	45.13336563	51.82686615	3.039768219	87.08488244	5.865236186	15.24	45.292
Madagascar	MDG	2000	YR2000	15744811	45.49899673	51.52942276	2.971582174	88.29712284	5.766768024	10.206	41.123
Madagascar	MDG	2005	YR2005	18290394	44.81604385	52.26205063	2.921905279	85.75255507	5.590873879	8.491	37.602
Madagascar	MDG	2006	YR2006	18826126	44.57818222	52.51459503	2.907209873	84.8872256	5.53600357	8.245	37.057
Madagascar	MDG	2007	YR2007	19371023	44.31766129	52.79032135	2.892015457	83.95035217	5.478306576	8.019	36.576
Madagascar	MDG	2008	YR2008	19926785	44.03544235	53.08799744	2.87656045	82.94802089	5.418475997	7.805	36.153
Madagascar	MDG	2009	YR2009	20495695	43.73174286	53.40714645	2.861122847	81.88369334	5.357190819	7.599	35.783
Madagascar	MDG	2010	YR2010	21079532	43.40867615	53.74492264	2.846400976	80.76796039	5.296130046	7.398	35.46
Madagascar	MDG	2011	YR2011	21678934	43.0681572	54.09984589	2.83200264	79.60864646	5.234770345	7.202	35.175
Madagascar	MDG	2012	YR2012	22293914	42.7164917	54.46413803	2.81937027	78.43049375	5.176562906	7.011	34.916
Madagascar	MDG	2013	YR2013	22924851	42.39093637	54.79220345	2.816860184	77.36673049	5.140987233	6.829	34.67
Madagascar	MDG	2014	YR2014	23571962	42.04246129	55.13786676	2.819671948	76.24970599	5.113857524	0	0
Malawi	MWI	1990	YR1990	9447123	45.79632187	51.53189087	2.671787024	88.86987008	5.184725368	18.354	50.138
Malawi	MWI	2000	YR2000	11321496	45.81381226	51.13406372	3.05212307	89.59548576	5.968864811	17.646	45.296
Malawi	MWI	2005	YR2005	12924746	46.11684418	50.83281326	3.050342321	90.72258924	6.000734854	15.076	42.486
Malawi	MWI	2006	YR2006	13307535	46.10751724	50.84477997	3.047686815	90.68289127	5.994099779	14.457	42.155
Malawi	MWI	2007	YR2007	13713758	46.07933807	50.87689972	3.04373908	90.57025556	5.982555877	13.858	41.851
Malawi	MWI	2008	YR2008	14138207	46.02565384	50.9311409	3.043214798	90.36839218	5.975155366	13.298	41.541
Malawi	MWI	2009	YR2009	14573338	45.93780899	51.01033783	3.051867723	90.05587774	5.982841598	12.794	41.213
Malawi	MWI	2010	YR2010	15013694	45.81192398	51.11553574	3.072541714	89.62426687	6.010974248	12.354	40.865
Malawi	MWI	2011	YR2011	15457531	45.6452713	51.24837112	3.106356382	89.06677365	6.061375712	11.98	40.499
Malawi	MWI	2012	YR2012	15906483	45.44472122	51.40565109	3.14960885	88.40413847	6.126970216	11.659	40.13
Malawi	MWI	2013	YR2013	16362567	45.28876795	51.51145905	3.199772994	87.91979258	6.21176929	11.376	39.77
Malawi	MWI	2014	YR2014	16829144	45.02008539	51.74165127	3.238263337	87.00937116	6.25852337	0	0
Malaysia	MYS	1990	YR1990	18211097	37.09656143	59.29243469	3.611001492	62.56542187	6.090155562	4.856	28.217
Malaysia	MYS	2000	YR2000	23420751	33.31620789	62.84131241	3.842481375	53.01641055	6.114578656	4.408	22.7
Malaysia	MYS	2005	YR2005	25843466	30.24059868	65.38805389	4.371348858	46.24789753	6.685240659	4.473	18.536
Malaysia	MYS	2006	YR2006	26327098	29.68845558	65.85115051	4.460392952	45.08418761	6.773447099	4.508	18.134
Malaysia	MYS	2007	YR2007	26813819	29.17228699	66.28748322	4.540237427	44.00873941	6.849312988	4.542	17.871
Malaysia	MYS	2008	YR2008	27302348	28.67811203	66.70040131	4.621485233	42.99541107	6.928721763	4.573	17.71
Malaysia	MYS	2009	YR2009	27790324	28.18584251	67.09585571	4.718300343	42.00832064	7.032178643	4.6	17.631
Malaysia	MYS	2010	YR2010	28275835	27.68339157	67.47660065	4.840005398	41.02665406	7.172865303	4.623	17.609
Malaysia	MYS	2011	YR2011	28758968	27.16888428	67.84198761	4.989135742	40.04730031	7.354053088	4.645	17.62
Malaysia	MYS	2012	YR2012	29239927	26.65264893	68.1858902	5.161466599	39.0882159	7.569698415	4.67	17.642
Malaysia	MYS	2013	YR2013	29716965	26.10645131	68.53773594	5.355812749	38.09062403	7.814399871	4.701	17.653
Malaysia	MYS	2014	YR2014	30187896	25.69845212	68.75152545	5.550022433	37.37873735	8.072580785	0	0
Maldives	MDV	1990	YR1990	215859	46.83057022	50.26522064	2.904210567	93.16694623	5.777773682	9.388	41.321
Maldives	MDV	2000	YR2000	272745	41.28838348	54.92749786	3.784120798	75.16887833	6.889301258	5.109	24.528
Maldives	MDV	2005	YR2005	297576	34.32837296	61.08288193	4.588743687	56.19966111	7.512323401	3.903	21.262
Maldives	MDV	2006	YR2006	302825	33.19607162	62.08767319	4.716585636	53.46644186	7.596653494	3.77	21.322
Maldives	MDV	2007	YR2007	308239	32.20163727	62.96931839	4.82872057	51.13861182	7.668370291	3.666	21.523
Maldives	MDV	2008	YR2008	313843	31.34305954	63.73791885	4.918382645	49.17490264	7.716572434	3.586	21.785
Maldives	MDV	2009	YR2009	319660	30.60501862	64.41500092	4.980917454	47.51225056	7.732542045	3.524	22.047
Maldives	MDV	2010	YR2010	325694	29.97476196	65.015625	5.009610176	46.1039329	7.705240092	3.476	22.236
Maldives	MDV	2011	YR2011	331964	29.44927788	65.54325104	5.006567001	44.93105984	7.638569721	3.437	22.292
Maldives	MDV	2012	YR2012	338442	29.02594757	65.99328613	4.980764866	43.98318327	7.547381005	3.405	22.201
Maldives	MDV	2013	YR2013	345023	28.73344676	66.3280419	4.938511346	43.32020957	7.445585915	3.379	21.957
Maldives	MDV	2014	YR2014	351572	28.43372055	66.65490995	4.911369506	42.65810361	7.368353674	0	0
Mali	MLI	1990	YR1990	7964066	46.33226395	49.67580795	3.991930723	93.26927209	8.035965699	20.041	47.768
Mali	MLI	2000	YR2000	10260577	46.10033035	50.44019318	3.459474087	91.39602219	6.858566058	17.723	48.119
Mali	MLI	2005	YR2005	11941258	46.28691483	50.63824081	3.074843645	91.4070367	6.072176837	15.804	48.188
Mali	MLI	2006	YR2006	12325545	46.36091232	50.61042023	3.028645039	91.60349214	5.984232151	15.439	48.142
Mali	MLI	2007	YR2007	12725629	46.44372559	50.56290817	2.993360996	91.85334935	5.920072709	15.081	48.076
Mali	MLI	2008	YR2008	13138299	46.54062271	50.4954567	2.963907242	92.16793956	5.869651463	14.727	47.991
Mali	MLI	2009	YR2009	13559296	46.65826416	50.40773392	2.934009314	92.56171311	5.820553644	14.379	47.883
Mali	MLI	2010	YR2010	13985961	46.79830551	50.30215836	2.899536133	93.03439542	5.76423832	14.036	47.747
Mali	MLI	2011	YR2011	14416737	46.96118164	50.17898941	2.859814882	93.58733887	5.699227818	13.699	47.577
Mali	MLI	2012	YR2012	14853572	47.13750839	50.04598999	2.816507816	94.1883877	5.627839045	13.366	47.372
Mali	MLI	2013	YR2013	15301650	47.39584947	49.82048995	2.783660586	95.13324642	5.587380992	13.038	47.129
Mali	MLI	2014	YR2014	15768227	47.49363388	49.77280578	2.733560343	95.42084905	5.492076044	0	0
Malta	MLT	1990	YR1990	354170	24.91320229	66.01580048	9.070997238	37.73822966	13.74076165	7.8	15.2
Malta	MLT	2000	YR2000	381363	20.74649811	68.55635071	10.69715309	30.26173365	15.60342552	7.7	11.5
Malta	MLT	2005	YR2005	403834	17.2514801	69.43606567	13.31245327	24.84504611	19.17220031	7.8	9.6
Malta	MLT	2006	YR2006	405308	16.78701019	69.60205078	13.61118031	24.11849573	19.5556233	7.9	9.3
Malta	MLT	2007	YR2007	406724	16.43560028	69.76757813	13.79729557	23.55785326	19.77614965	7.6	9.3
Malta	MLT	2008	YR2008	409379	16.15961266	69.89871216	13.94238567	23.11856328	19.94646183	7.9	9.8
Malta	MLT	2009	YR2009	412477	15.90197468	69.94882965	14.14943504	22.7337162	20.22819671	7.8	9.8
Malta	MLT	2010	YR2010	414508	15.62374878	69.88755798	14.4886961	22.35562153	20.73147157	7.3	9.4
Malta	MLT	2011	YR2011	416268	15.31067944	69.70583344	14.98325348	21.96455096	21.49481498	7.8	10
Malta	MLT	2012	YR2012	419455	14.97952175	69.41654968	15.60346317	21.57907209	22.4782001	8.1	9.8
Malta	MLT	2013	YR2013	423374	14.67212427	69.02779461	16.30008112	21.25538074	23.61366794	7.6	9.5
Malta	MLT	2014	YR2014	427404	14.36326271	68.61530736	17.02142993	20.93294461	24.80691525	0	0
Marshall Islands	MHL	1990	YR1990	47300	0	0	0	0	0	0	0
Marshall Islands	MHL	2000	YR2000	52161	0	0	0	0	0	0	0
Marshall Islands	MHL	2005	YR2005	52058	0	0	0	0	0	0	35
Marshall Islands	MHL	2006	YR2006	52084	0	0	0	0	0	0	35
Marshall Islands	MHL	2007	YR2007	52150	0	0	0	0	0	0	35
Marshall Islands	MHL	2008	YR2008	52245	0	0	0	0	0	0	0
Marshall Islands	MHL	2009	YR2009	52341	0	0	0	0	0	0	0
Marshall Islands	MHL	2010	YR2010	52428	0	0	0	0	0	0	0
Marshall Islands	MHL	2011	YR2011	52495	0	0	0	0	0	3.7	31.26012001
Marshall Islands	MHL	2012	YR2012	52555	0	0	0	0	0	0	0
Marshall Islands	MHL	2013	YR2013	52634	0	0	0	0	0	0	0
Marshall Islands	MHL	2014	YR2014	52772	0	0	0	0	0	0	0
Mauritania	MRT	1990	YR1990	2024163	44.5889473	52.29247665	3.11857295	85.26837886	5.963712287	10.538	40.691
Mauritania	MRT	2000	YR2000	2708095	42.80060196	54.02310562	3.176291704	79.22647825	5.879506246	9.753	38.131
Mauritania	MRT	2005	YR2005	3146164	41.55463791	55.29705429	3.148310184	75.14801096	5.693450041	9.406	36.796
Mauritania	MRT	2006	YR2006	3237713	41.3338356	55.52280426	3.143360853	74.4447949	5.661387052	9.324	36.504
Mauritania	MRT	2007	YR2007	3330037	41.12422943	55.73613739	3.139574766	73.78377767	5.632924828	9.239	36.2
Mauritania	MRT	2008	YR2008	3422901	40.92534256	55.93728638	3.137397289	73.16290259	5.608775993	9.151	35.883
Mauritania	MRT	2009	YR2009	3516077	40.7364502	56.12627411	3.137274981	72.58000358	5.589672466	9.061	35.553
Mauritania	MRT	2010	YR2010	3609420	40.5559082	56.30450439	3.139590263	72.02959652	5.576090925	8.971	35.207
Mauritania	MRT	2011	YR2011	3702763	40.38368225	56.47158432	3.144759655	71.51150473	5.568746954	8.881	34.843
Mauritania	MRT	2012	YR2012	3796141	40.21686935	56.62992859	3.153096676	71.01698242	5.567898065	8.793	34.463
Mauritania	MRT	2013	YR2013	3889880	40.10463048	56.72406347	3.171306056	70.70126508	5.590759656	8.707	34.069
Mauritania	MRT	2014	YR2014	3984457	39.89958983	56.91540905	3.185001118	70.10331736	5.596026052	0	0
Mauritius	MUS	1990	YR1990	1058775	28.98571396	66.30496979	4.709314346	43.71570611	7.102504202	6.6	21.3
Mauritius	MUS	2000	YR2000	1186873	25.75630188	68.10233307	6.141368389	37.82005919	9.01782533	6.7	17
Mauritius	MUS	2005	YR2005	1228254	24.15242386	69.20895386	6.638620377	34.89780745	9.592123869	7	15.3
Mauritius	MUS	2006	YR2006	1233996	23.63064003	69.57381439	6.795460701	33.96483324	9.767302088	7.4	14.3
Mauritius	MUS	2007	YR2007	1239630	23.02758408	69.98825836	6.984235764	32.90210294	9.979195362	6.9	13.7
Mauritius	MUS	2008	YR2008	1244121	22.38109589	70.41384888	7.205052376	31.78510399	10.23249124	7.2	13.2
Mauritius	MUS	2009	YR2009	1247429	21.74487114	70.79931641	7.455896854	30.7134179	10.53102966	7.4	12.3
Mauritius	MUS	2010	YR2010	1250400	21.15809441	71.10751343	7.734392643	29.75510838	10.87706157	7.3	12
Mauritius	MUS	2011	YR2011	1252404	20.6368885	71.32180023	8.041396141	28.93487395	11.27483523	7.3	11.7
Mauritius	MUS	2012	YR2012	1255882	20.17244911	71.45076752	8.376944542	28.23264838	11.72413486	7.4	11.5
Mauritius	MUS	2013	YR2013	1258653	19.74103245	71.51975686	8.73921069	27.60218444	12.21925247	7.5	10.9
Mauritius	MUS	2014	YR2014	1260934	19.36483259	71.51689427	9.118273131	27.07730591	12.74976962	0	0
Mexico	MEX	1990	YR1990	86077004	38.4846611	57.21734238	4.297994614	67.26048301	7.511699159	5.418	28.235
Mexico	MEX	2000	YR2000	103873607	34.07903671	60.99654007	4.924422264	55.87044309	8.073281295	4.624	24.148
Mexico	MEX	2005	YR2005	110731826	32.27537537	62.40281296	5.321812153	51.72102589	8.528161033	4.522	21.666
Mexico	MEX	2006	YR2006	112116694	31.86802673	62.69731903	5.434652805	50.8283725	8.66807842	4.507	21.221
Mexico	MEX	2007	YR2007	113529819	31.44294167	62.99505234	5.562006474	49.91335139	8.829275257	4.495	20.789
Mexico	MEX	2008	YR2008	114968039	30.99833107	63.30220413	5.699467659	48.96880144	9.003584538	4.488	20.365
Mexico	MEX	2009	YR2009	116422752	30.53224754	63.62686539	5.840886593	47.98640853	9.179906331	4.486	19.949
Mexico	MEX	2010	YR2010	117886404	30.04468155	63.97257233	5.982747555	46.96494257	9.352051015	4.488	19.544
Mexico	MEX	2011	YR2011	119361233	29.53525734	64.3420639	6.122682095	45.90349641	9.515831233	4.496	19.15
Mexico	MEX	2012	YR2012	120847477	29.00850677	64.72747803	6.264018059	44.81637177	9.677525587	4.509	18.771
Mexico	MEX	2013	YR2013	122332399	28.47936138	65.11329676	6.407341852	43.73816532	9.840297099	4.526	18.407
Mexico	MEX	2014	YR2014	123799215	27.94780565	65.47004357	6.582150783	42.68792889	10.05368322	0	0
Micronesia. Fed. Sts.	FSM	1990	YR1990	96331	44.1104126	52.31441498	3.57517314	84.31788868	6.834011311	6.533	34.004
Micronesia. Fed. Sts.	FSM	2000	YR2000	107430	40.31648636	55.96202087	3.721493006	72.0425815	6.650033267	6.318	29.906
Micronesia. Fed. Sts.	FSM	2005	YR2005	106198	38.80016708	57.19693375	4.002900124	67.83609364	6.998452471	6.345	26.138
Micronesia. Fed. Sts.	FSM	2006	YR2006	105686	38.49421692	57.51565933	3.988229275	66.92824006	6.934162472	6.332	25.457
Micronesia. Fed. Sts.	FSM	2007	YR2007	105097	38.16188812	57.89413452	3.945878506	65.91667351	6.815679185	6.314	24.863
Micronesia. Fed. Sts.	FSM	2008	YR2008	104498	37.78924179	58.32168961	3.891940594	64.79448683	6.673229961	6.293	24.372
Micronesia. Fed. Sts.	FSM	2009	YR2009	103983	37.36860657	58.77980042	3.85159111	63.57389441	6.552576038	6.27	23.992
Micronesia. Fed. Sts.	FSM	2010	YR2010	103619	36.8996048	59.25457764	3.845819712	62.27300119	6.490333719	6.247	23.731
Micronesia. Fed. Sts.	FSM	2011	YR2011	103424	36.37937164	59.7424202	3.879177094	60.89370104	6.493170195	6.225	23.587
Micronesia. Fed. Sts.	FSM	2012	YR2012	103395	35.81314468	60.2388916	3.947966576	59.45186565	6.553850106	6.205	23.535
Micronesia. Fed. Sts.	FSM	2013	YR2013	103549	35.09063342	60.83013839	4.079228191	57.68626268	6.705932782	6.187	23.547
Micronesia. Fed. Sts.	FSM	2014	YR2014	103903	34.5476069	61.24943457	4.202958529	56.40477687	6.862036455	0	0
Moldova	MDA	1990	YR1990	3696000	27.9149437	63.79246902	8.292588234	43.75897564	12.99931715	10.343	18.592
Moldova	MDA	2000	YR2000	3639592	23.7153244	66.30029297	9.984383583	35.7695623	15.05934374	12.272	11.785
Moldova	MDA	2005	YR2005	3595187	18.97070313	69.79631805	11.23297977	27.18008311	16.09395897	13.161	11.807
Moldova	MDA	2006	YR2006	3585209	18.23957825	70.45281219	11.30761337	25.88906603	16.04992476	13.329	11.965
Moldova	MDA	2007	YR2007	3576910	17.6558094	71.04361725	11.30062389	24.8520561	15.90659563	13.486	12.118
Moldova	MDA	2008	YR2008	3570108	17.21480179	71.54230499	11.24281216	24.06240383	15.71493005	13.627	12.243
Moldova	MDA	2009	YR2009	3565604	16.89347458	71.92430115	11.18225002	23.48783562	15.54725689	13.753	12.323
Moldova	MDA	2010	YR2010	3562045	16.6704731	72.17292786	11.1566	23.09796984	15.4581474	13.862	12.348
Moldova	MDA	2011	YR2011	3559986	16.54479027	72.2798233	11.17533302	22.88990312	15.46119312	13.955	12.317
Moldova	MDA	2012	YR2012	3559519	16.51949501	72.24614716	11.23446751	22.86559224	15.55026705	14.037	12.245
Moldova	MDA	2013	YR2013	3558566	16.55489613	72.04020757	11.4048963	22.98008502	15.83130428	14.111	12.141
Moldova	MDA	2014	YR2014	3556400	16.64148403	71.80976951	11.54874645	23.17440814	16.0824295	0	0
Monaco	MCO	1990	YR1990	29438	0	0	0	0	0	0	0
Monaco	MCO	2000	YR2000	32081	0	0	0	0	0	0	0
Monaco	MCO	2005	YR2005	33808	0	0	0	0	0	0	0
Monaco	MCO	2006	YR2006	34369	0	0	0	0	0	0	0
Monaco	MCO	2007	YR2007	35013	0	0	0	0	0	0	0
Monaco	MCO	2008	YR2008	35686	0	0	0	0	0	0	0
Monaco	MCO	2009	YR2009	36314	0	0	0	0	0	0	0
Monaco	MCO	2010	YR2010	36845	0	0	0	0	0	0	0
Monaco	MCO	2011	YR2011	37261	0	0	0	0	0	0	0
Monaco	MCO	2012	YR2012	37579	0	0	0	0	0	0	0
Monaco	MCO	2013	YR2013	37831	0	0	0	0	0	0	0
Monaco	MCO	2014	YR2014	38066	0	0	0	0	0	0	0
Mongolia	MNG	1990	YR1990	2184159	40.46564484	55.40764236	4.12671423	73.03260394	7.447915246	10.058	32.226
Mongolia	MNG	2000	YR2000	2397473	34.77236176	61.53662491	3.691011429	56.50677411	5.998072288	7.686	19.333
Mongolia	MNG	2005	YR2005	2526502	28.92972183	67.34457397	3.72570467	42.95776221	5.532301045	6.967	20.353
Mongolia	MNG	2006	YR2006	2559496	28.18238449	68.07262421	3.744916916	41.40046926	5.501355667	6.904	21.02
Mongolia	MNG	2007	YR2007	2595068	27.63750267	68.59442902	3.768224955	40.29117923	5.493485657	6.862	21.675
Mongolia	MNG	2008	YR2008	2632834	27.27479172	68.93438721	3.790744066	39.56630786	5.49906112	6.835	22.246
Mongolia	MNG	2009	YR2009	2672223	27.05721092	69.13577271	3.807092428	39.13633948	5.506689718	6.818	22.678
Mongolia	MNG	2010	YR2010	2712738	26.95324707	69.23267365	3.81408	38.93139932	5.509075391	6.807	22.931
Mongolia	MNG	2011	YR2011	2754209	26.95325661	69.23555756	3.811148643	38.92978732	5.504611693	6.798	22.989
Mongolia	MNG	2012	YR2012	2796484	27.05114746	69.14604187	3.802739382	39.12175783	5.49957645	6.791	22.887
Mongolia	MNG	2013	YR2013	2839073	27.27048582	68.92302523	3.806488949	39.56658277	5.522811769	6.784	22.659
Mongolia	MNG	2014	YR2014	2881415	27.43183471	68.75444877	3.813716525	39.89826869	5.546865102	0	0
Montenegro	MNE	1990	YR1990	608320	26.00077057	66.19692993	7.802297592	39.27795395	11.78651515	7.252	14.445
Montenegro	MNE	2000	YR2000	604950	21.3162384	67.34958649	11.3341713	31.65026716	16.82886182	8.758	13.337
Montenegro	MNE	2005	YR2005	614261	20.13039589	66.96356201	12.90604401	30.06167782	19.27328599	9.967	12.758
Montenegro	MNE	2006	YR2006	615025	19.98674011	67.10372162	12.90905094	29.78471305	19.23746986	10.023	12.634
Montenegro	MNE	2007	YR2007	615875	19.86872864	67.33813477	12.7931366	29.50600286	18.99840615	10.052	12.501
Montenegro	MNE	2008	YR2008	616969	19.75692177	67.61895752	12.62379837	29.21800244	18.6690413	10.08	12.359
Montenegro	MNE	2009	YR2009	618294	19.62777328	67.88013458	12.49208927	28.9152464	18.40318895	10.118	12.209
Montenegro	MNE	2010	YR2010	619428	19.46513176	68.07159424	12.46327114	28.59494136	18.30904412	10.175	12.056
Montenegro	MNE	2011	YR2011	620079	19.25773811	68.182724	12.55937386	28.24424592	18.4201501	10.254	11.902
Montenegro	MNE	2012	YR2012	620601	19.01217461	68.22524261	12.76258659	27.86680428	18.70658728	10.349	11.754
Montenegro	MNE	2013	YR2013	621207	18.74431711	68.18065509	13.0750278	27.49213185	19.17703751	10.454	11.616
Montenegro	MNE	2014	YR2014	621800	18.47678837	68.12636958	13.39684205	27.12140884	19.66478601	0	0
Morocco	MAR	1990	YR1990	24674974	40.47278595	56.07544708	3.451768637	72.17558906	6.155579238	7.061	29.998
Morocco	MAR	2000	YR2000	28710123	34.05205154	61.27199936	4.67595005	55.57522693	7.63146325	6.069	22.022
Morocco	MAR	2005	YR2005	30125445	30.78907585	64.22846985	4.98245573	47.93680454	7.757394758	6.197	20.076
Morocco	MAR	2006	YR2006	30395097	30.1539917	64.83833313	5.007676125	46.50642689	7.723326456	6.228	20.095
Morocco	MAR	2007	YR2007	30667086	29.52719498	65.44908905	5.023715019	45.11475275	7.675760169	6.258	20.32
Morocco	MAR	2008	YR2008	30955151	28.94826698	66.02111053	5.030626297	43.84698801	7.619724172	6.285	20.726
Morocco	MAR	2009	YR2009	31276564	28.46935844	66.50228119	5.028362274	42.80959531	7.56118775	6.308	21.263
Morocco	MAR	2010	YR2010	31642360	28.12410355	66.85699463	5.018905163	42.06605953	7.506925861	6.325	21.833
Morocco	MAR	2011	YR2011	32059424	27.92329407	67.07546997	5.001237869	41.62966543	7.456135272	6.335	22.322
Morocco	MAR	2012	YR2012	32521143	27.84571266	67.1728363	4.981461048	41.45382908	7.415885853	6.337	22.636
Morocco	MAR	2013	YR2013	33008150	27.85316657	67.16643314	4.980400295	41.46887852	7.415013813	6.333	22.712
Morocco	MAR	2014	YR2014	33492909	27.92773539	67.06589446	5.006370154	41.64223204	7.464852583	0	0
Mozambique	MOZ	1990	YR1990	13567959	46.54784775	50.20423508	3.247916698	92.71697626	6.469407739	20.35	43.353
Mozambique	MOZ	2000	YR2000	18275618	43.80302048	53.03433609	3.162639856	82.59370042	5.963381647	17.031	44.284
Mozambique	MOZ	2005	YR2005	21010376	44.78316879	52.03092194	3.185911655	86.0702978	6.123112083	16.36	43.904
Mozambique	MOZ	2006	YR2006	21587317	44.95249557	51.85414505	3.193351984	86.6902646	6.158334717	16.147	43.353
Mozambique	MOZ	2007	YR2007	22171404	45.09218216	51.70578384	3.202052593	87.20916742	6.19283249	15.9	42.709
Mozambique	MOZ	2008	YR2008	22762525	45.2024498	51.58572006	3.21184063	87.62590047	6.226220409	15.626	42.026
Mozambique	MOZ	2009	YR2009	23361025	45.28619003	51.49131012	3.222474098	87.94918703	6.258287334	15.331	41.336
Mozambique	MOZ	2010	YR2010	23967265	45.34405899	51.42208099	3.23386097	88.18013697	6.288856653	15.023	40.666
Mozambique	MOZ	2011	YR2011	24581367	45.37836456	51.37574768	3.245885372	88.32642944	6.317933185	14.717	40.034
Mozambique	MOZ	2012	YR2012	25203395	45.38414383	51.35712814	3.258739471	88.36970613	6.345252609	14.422	39.441
Mozambique	MOZ	2013	YR2013	25833752	45.3794594	51.33921313	3.281327466	88.39141979	6.391464275	14.143	38.888
Mozambique	MOZ	2014	YR2014	26472977	45.2880951	51.41930959	3.292595313	88.07604666	6.403421866	0	0
Myanmar	MMR	1990	YR1990	42123003	37.6713295	58.1223526	4.206316948	64.81384135	7.23700398	10.146	26.814
Myanmar	MMR	2000	YR2000	48453000	30.7382946	64.53258514	4.729116917	47.6322082	7.328262053	8.811	20.924
Myanmar	MMR	2005	YR2005	50181020	28.09370422	66.98601532	4.920284748	41.93965443	7.345241452	8.504	18.952
Myanmar	MMR	2006	YR2006	50500070	27.65586662	67.39001465	4.954119682	41.03852241	7.351415234	8.477	18.716
Myanmar	MMR	2007	YR2007	50828959	27.24419975	67.76726532	4.988533974	40.20259485	7.361274058	8.462	18.506
Myanmar	MMR	2008	YR2008	51174018	26.84972	68.1269989	5.023283482	39.41127758	7.373410733	8.457	18.306
Myanmar	MMR	2009	YR2009	51540490	26.46116829	68.48097229	5.057866096	38.64017632	7.385797747	8.461	18.105
Myanmar	MMR	2010	YR2010	51931231	26.07133484	68.835495	5.093168259	37.87484139	7.399043615	8.473	17.896
Myanmar	MMR	2011	YR2011	52350763	25.67579079	69.19683838	5.127371311	37.10543799	7.409834619	8.491	17.674
Myanmar	MMR	2012	YR2012	52797319	25.27824974	69.55769348	5.164059639	36.34141445	7.42413865	8.515	17.443
Myanmar	MMR	2013	YR2013	53259018	24.91045742	69.86510904	5.224433541	35.65507556	7.477886477	8.543	17.204
Myanmar	MMR	2014	YR2014	53718958	24.52903498	70.16822627	5.302738746	34.95746763	7.557179407	0	0
Namibia	NAM	1990	YR1990	1415447	43.62777328	52.9972496	3.374976158	82.32082202	6.368210007	8.824	38.055
Namibia	NAM	2000	YR2000	1897953	40.45642853	56.23184586	3.311725855	71.94575987	5.889413392	11.219	31.655
Namibia	NAM	2005	YR2005	2027026	39.81280899	56.85916138	3.32802844	70.02004251	5.853108325	10.825	29.177
Namibia	NAM	2006	YR2006	2052931	39.51004791	57.14493179	3.345168352	69.14007293	5.853832345	10.173	28.727
Namibia	NAM	2007	YR2007	2080700	39.12932968	57.50343704	3.367232084	68.04694461	5.855706016	9.481	28.291
Namibia	NAM	2008	YR2008	2110791	38.68398285	57.92311859	3.39299345	66.78504477	5.857753248	8.832	27.87
Namibia	NAM	2009	YR2009	2143498	38.19480896	58.38451767	3.420623779	65.41941443	5.858785381	8.273	27.465
Namibia	NAM	2010	YR2010	2178967	37.67978287	58.87120056	3.44901967	64.00376057	5.858585701	7.834	27.077
Namibia	NAM	2011	YR2011	2217618	37.14223862	59.3797493	3.47796607	62.55034872	5.857158479	7.524	26.708
Namibia	NAM	2012	YR2012	2259393	36.58699417	59.90493774	3.508110285	61.07508896	5.856128758	7.312	26.359
Namibia	NAM	2013	YR2013	2303315	36.01352833	60.43819452	3.548277157	59.58736626	5.870918523	7.166	26.028
Namibia	NAM	2014	YR2014	2347988	35.49881856	60.91811372	3.583067716	58.2730101	5.881777187	0	0
Nepal	NPL	1990	YR1990	18111200	42.21608353	54.28572845	3.498188972	77.76644493	6.444030527	12.453	37.858
Nepal	NPL	2000	YR2000	23184177	40.39943695	55.83849335	3.762070179	72.35051498	6.73741348	8.731	32.849
Nepal	NPL	2005	YR2005	25292058	39.454216	56.14526367	4.400519848	70.27166975	7.837739686	7.684	28.307
Nepal	NPL	2006	YR2006	25634043	39.12677383	56.35180664	4.521409512	69.43304392	8.023539371	7.517	27.241
Nepal	NPL	2007	YR2007	25950022	38.7414856	56.62410355	4.634404659	68.41871906	8.184508649	7.36	26.159
Nepal	NPL	2008	YR2008	26249412	38.28489685	56.97626877	4.738833904	67.1944571	8.317205958	7.213	25.088
Nepal	NPL	2009	YR2009	26544943	37.74235153	57.42306137	4.834593296	65.72682043	8.419253556	7.076	24.058
Nepal	NPL	2010	YR2010	26846016	37.10776901	57.97000122	4.922227383	64.01202213	8.490990858	6.95	23.108
